version,entry_mode,exchange,symbol,base,asset_group,signal_time,entry_time,entry,stop,risk_price,stop_pct,ret4_before_entry_pct,ret8_before_entry_pct,volume_ratio,volume_build_3v20,range20_atr,ema20_slope8_atr,prior_resistance_room_r,score,audit_future_8h_gain_pct,audit_became_own_pump_within_8h,audit_own_pump_threshold_pct,rr,tp1,tp2,tp3,exit_time,exit_price,exit_reason,outcome,gross_r,net_r,profit_usdt,bucket,direction,direction_v92,module,priority_score,risk_usdt,方案,selected_ma_v92,ma_reason_v92,ma_last_reason_v92,ma5_observed_days_v92,ma10_observed_days_v92,ma_exit_period_v92,strong_runner_v92,strong_runner_reason_v92,tp1_weight_v92,tp2_weight_v92,tp3_weight_v92,runner_weight_v92,ma5_history_score,ma10_history_score,tp1_time_v92,tp2_time_v92,tp3_time_v92,ma_exit_time_v92,final_exit_time_v92,final_exit_price_v92,final_exit_reason_v92,remaining_pct_v92,gross_r_v92,realized_net_r_v92,realized_profit_usdt_v92,unrealized_net_r_v92,unrealized_profit_usdt_v92,outcome_v92,last_time_v92,last_price_v92,回測狀態,垃圾分數,垃圾原因,V97類別,結果,candidate_id,source_version,candidate_family,slot,tp1_time,tp2_time,tp3_time,selected_ma,ma_reason,realized_profit_usdt,unrealized_profit_usdt,priority_components,rr1,forced_by_core,replaced_by,entry_time_utc8,exit_time_utc8,forced_for_core,month,walkforward_quality,救援A_低熱穩定,救援B_低熱趨勢,統一淨利U,V96來源,V115原進場,V115確認收盤,V98擋下原因,V98原類別,portfolio_kind,priority,V234_source_candidate_id,V234_original_entry_time,V234_original_signal_time,post_tp1_ma_days,post_tp1_ma_reason,V101頂級例外原因,已實現淨利_USDT,V154原Entry,V154最終Entry,V154原訊號時間,V154回踩成交時間,V154原停損,V154結構點,V154結構點時間,V154進場前ATR,V154結構緩衝ATR,V154結構停損,V154風險增加_pct,V154原TP1不變,V154結構後RR,V154最高可接受Entry,V154模式,source_entry,source_symbol,cross_exchange_ratio,V157頂級救援,V157救援原停損_pct,V157救援量能堆積,V157救援進場前8根漲幅_pct
V84,壓縮早突破,Binance,TOMO/USDT:USDT,TOMO,小幣,2023-09-19 01:30:00+00:00,2023-09-19 01:45:00+00:00,1.2224614857142857,1.2005342857142858,0.021927199999999925,0.017936925012560077,1.2085092293684152,1.4099693124326018,2.632562963378229,1.6119665957229552,3.101485148514848,0.2914986573486165,20.96601586970145,46.771725001043976,1.8647256072626293,False,2.609129955560024,4.0,1.3101702857142854,1.3320628571428568,1.353955428571428,2023-09-27 08:45:00+00:00,1.2581,10日線弱化退出,勝,4.0,3.8968217253955273,38.96821725395528,2023-09-19 01:45:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,46.771725001043976,10.0,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,短線轉弱或趨勢不夠順（效率0.13），使用5日線,1,1,5.0,False,一般配置,0.5,0.2,0.15,0.15,-0.0571273816032612,-0.0275367295030777,2023-09-23 00:15:00+00:00,,,2023-09-25 00:00:00+00:00,2023-09-27 08:45:00+00:00,1.2581,10日線弱化退出,0.0,2.728557632073477,2.709772345632042,26.2651328660169,0.0,0.0,WIN,2024-05-28 07:00:00+00:00,1.2792,已平倉,2.0,八根已追高、空間數值異常,新增,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,CORE,46.771725001043976,1a0667aec090a3da8608a8b9656d5fbe06b6535a625cca199ef4cd46fd80c63f,2023-09-19 01:45:00+00:00,2023-09-19 01:30:00+00:00,10.0,趨勢完整且順暢（效率1.00），使用10日線,,25.613135666512118,1.2226,1.2224614857142857,2023-09-19 01:45:00+00:00,2023-09-19 01:45:00+00:00,1.2007074285714283,1.2014,2023-09-19 00:30:00+00:00,0.005771428571428586,0.15,1.2005342857142858,0.15817498433801092,1.3101702857142854,4.0,1.2224614857142857,等回踩重新定價,,,,,,,
V84,壓縮早突破,Binance,CTK/USDT:USDT,CTK,小幣,2023-10-01 02:00:00+00:00,2023-10-01 02:15:00+00:00,0.4513,0.4457302857142857,0.0055697142857142,0.01234148966477795,0.7142857142857117,0.5347593582887722,2.4006433537407905,1.4953218498149492,3.25252525252525,0.6011671607432453,25.18980199035625,45.79809968473846,2.969858156028371,True,2.075788133616664,4.0,0.4735788571428569,0.4791485714285711,0.4847182857142854,2023-10-02 18:30:00+00:00,0.45211307176458804,含成本保本,勝,4.0,3.8519047367074775,38.519047367074776,2023-10-01 02:15:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,45.79809968473846,10.0,只限BTCETH加大尾單,5,進場前歷史：5日均線持有品質較高,趨勢完整且順暢（效率0.51），使用10日線,0,1,,False,一般配置,0.5,0.2,0.15,0.15,-0.1187738209553302,-0.1263237307046393,2023-10-01 22:30:00+00:00,,,,2023-10-02 18:30:00+00:00,0.45211307176458804,含成本保本,0.0,1.99999999999998,1.9252752539242581,18.536884261003703,0.0,0.0,WIN,2024-07-31 23:45:00+00:00,1.0106,已平倉,2.0,八根已追高、空間數值異常,新增,,,,,,,,,,,,,,3.99999999999996,,,,,,,,,,,,,,,,CORE,45.79809968473846,8fcace33616cfee295aa0c9d88ed46b4e97bb45eb3aafc6da3342b9d8994f396,2023-10-01 02:15:00+00:00,2023-10-01 02:00:00+00:00,5.0,短線轉弱或趨勢不夠順（效率0.14），使用5日線,,18.691086137595363,,,,,,,,,,,,,,,,,,,,,,
V84,壓縮早突破,Binance,LPT/USDT:USDT,LPT,小幣,2023-10-02 14:00:00+00:00,2023-10-02 14:15:00+00:00,6.525957714285714,6.381485714285715,0.1444719999999995,0.022138053344069573,0.8343634116192655,1.099922540666154,3.030700538179019,1.7380043202123674,3.0394736842105297,0.1025991442960886,9.499940563458424,48.59032248013964,3.187250996015933,True,2.9465866090519306,4.000000000000012,7.103845714285714,7.248057142857142,7.392268571428571,2023-10-03 04:15:00+00:00,6.381485714285715,原停損,敗,-1.0,-1.0798378227290897,-10.798378227290897,2023-10-02 14:15:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,48.59032248013964,10.0,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.0075878449406303,0.0547101045824016,,,,,2023-10-03 04:15:00+00:00,6.381485714285715,原停損,0.0,-1.0,-1.0804079619975797,-10.798378227290897,0.0,0.0,LOSS,2024-07-31 23:45:00+00:00,13.997,已平倉,4.0,成交量瞬間過熱、量能堆積過頭、八根已追高、停損太寬,新增,,,,,,,,,,,,,,4.000000000000012,,,,,,,,,,,,,,,,CORE,48.59032248013964,7d9568ca5aec03211bfecab32c818a848b59950e772761d4555c3961df45424c,2023-10-02 14:15:00+00:00,2023-10-02 14:00:00+00:00,0.0,,,-10.687004406361057,6.527,6.525957714285714,2023-10-02 14:15:00+00:00,2023-10-02 14:15:00+00:00,6.382788571428572,6.388,2023-10-02 10:45:00+00:00,0.043428571428571275,0.15,6.381485714285715,0.18068708642047238,7.103845714285714,4.000000000000012,6.525957714285714,等回踩重新定價,,,,,,,
V84,壓縮早突破,Binance,API3/USDT:USDT,API3,小幣,2023-10-11 02:00:00+00:00,2023-10-11 02:15:00+00:00,1.0484,1.0315988571428572,0.0168011428571428,0.016025508257480777,0.5948383382903266,0.7494955318535723,2.8387631779702964,1.733959677174069,3.645476772616149,0.5992698078794904,8.16015917284539,48.595150897526544,0.4959465903672022,False,2.362953344490813,4.0,1.1156045714285714,1.1324057142857142,1.149206857142857,2023-10-11 02:30:00+00:00,1.0315988571428572,原停損,敗,-1.0,-1.1104112955380512,-11.104112955380511,2023-10-11 02:15:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,48.595150897526544,10.0,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.2050270086131319,-0.0914333749010144,,,,,2023-10-11 02:30:00+00:00,1.0315988571428572,原停損,0.0,-1.0,-1.1114209305489424,-11.104112955380511,0.0,0.0,LOSS,2024-07-31 23:45:00+00:00,1.8242,已平倉,2.0,量能堆積過頭、八根已追高,新增,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,CORE,48.595150897526544,dae41fc6cc1ce86db6074303bdae5310428e72187bf6adc342e847a148e3d3e4,2023-10-11 02:15:00+00:00,2023-10-11 02:00:00+00:00,0.0,,,-10.878930138946954,,,,,,,,,,,,,,,,,,,,,,
V84,壓縮早突破,Binance,IOTA/USDT:USDT,IOTA,小幣,2023-10-16 05:00:00+00:00,2023-10-16 05:15:00+00:00,0.1454,0.1437477142857142,0.0016522857142857,0.011363725682845946,0.4837595024188124,0.6925207756232732,2.94233509710876,1.5917228172743498,3.213114754098372,0.3476146696821205,9.804599688742844,47.75306638287593,1.5818431911966968,True,1.2,4.0,0.1520091428571428,0.1536614285714286,0.1553137142857143,2023-10-16 13:45:00+00:00,0.14566195576018415,含成本保本,勝,4.0,3.839469188384724,38.39469188384724,2023-10-16 05:15:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,47.75306638287593,10.0,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.0745690340305108,0.0399453193799851,2023-10-16 13:30:00+00:00,,,,2023-10-16 13:45:00+00:00,0.14566195576018415,含成本保本,0.0,1.999999999999874,1.9190006225141383,18.41252877777517,0.0,0.0,WIN,2024-07-31 23:45:00+00:00,0.1509,已平倉,2.0,成交量瞬間過熱、八根已追高,新增,,,,,,,,,,,,,,3.999999999999748,,,,,,,,,,,,,,,,CORE,47.75306638287593,8f769181a110ab6a35ffaf0c7660717316744b50e8f17613b958db5271f61025,2023-10-16 05:15:00+00:00,2023-10-16 05:00:00+00:00,5.0,短線轉弱或趨勢不夠順（效率-0.07），使用5日線,,18.575001981946656,,,,,,,,,,,,,,,,,,,,,,
V84,壓縮早突破,Binance,FOOTBALL/USDT:USDT,FOOTBALL,小幣,2023-10-17 09:30:00+00:00,2023-10-17 09:45:00+00:00,343.37,338.6431714285714,4.726828571428598,0.013765991704076063,0.6566219147564167,0.9733290204957834,2.467707893626003,1.6767975235682542,3.718268525311849,0.5104048903305075,8.62311788635081,45.58851912581939,0.3232570330246487,False,1.2,4.0,362.2773142857144,367.004142857143,371.7309714285716,2023-10-18 14:15:00+00:00,338.6431714285714,原停損,敗,-1.0,-1.1286803235319682,-11.286803235319685,2023-10-17 09:45:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,45.58851912581939,10.0,只限BTCETH加大尾單,5,進場前歷史：5日均線持有品質較高,進場前歷史：5日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.0477971216261205,-0.0580149137452714,,,,,2023-10-18 14:15:00+00:00,338.6431714285714,原停損,0.0,-1.0,-1.1298570161811898,-11.286803235319685,0.0,0.0,LOSS,2024-05-28 07:00:00+00:00,633.48,已平倉,1.0,八根已追高,新增,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,CORE,45.58851912581939,8433b6bf8cdfa8294143f44ae098984a1a369359fcadc8171f417d65778111fb,2023-10-17 09:45:00+00:00,2023-10-17 09:30:00+00:00,0.0,,,-11.146342827022496,,,,,,,,,,,,,,,,,,,,,,
V84,壓縮早突破,Binance,ADA/USDT:USDT,ADA,小幣,2023-10-19 23:30:00+00:00,2023-10-19 23:45:00+00:00,0.2467,0.2432997142857142,0.0034002857142857,0.013783079506630725,0.5707297187117932,0.8585445625511001,2.541107193615741,1.4677975801443068,3.589743589743622,0.789148283567582,6.675909587429614,46.8839153704005,1.297122010539109,True,1.2,4.0,0.2603011428571429,0.2637014285714286,0.2671017142857143,2023-10-23 01:15:00+00:00,0.2671017142857143,TP3賣全部剩餘,勝,4.000000000000008,3.867021092241027,38.67021092241027,2023-10-19 23:45:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,46.8839153704005,10.0,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,短線轉弱或趨勢不夠順（效率0.22），使用5日線,2,9,5.0,False,一般配置,0.5,0.2,0.15,0.15,-0.2371995985221569,-0.1694896363668312,2023-10-21 17:30:00+00:00,2023-10-22 23:00:00+00:00,2023-10-23 01:15:00+00:00,2023-11-01 00:00:00+00:00,2023-10-23 01:15:00+00:00,0.2671017142857143,TP3賣全部剩餘,0.0,5.938064028232777,4.615130092008964,58.033566683488274,0.0,0.0,WIN,2024-07-31 23:45:00+00:00,0.3878,已平倉,1.0,八根已追高,新增,,,,,,,,,,,,,,3.9999999999999103,,,,,,,,,,,,,,,,CORE,46.8839153704005,1b6599774299e32b65c6c8e82e4e87206a69ca8926cf2ecb2899769d50aa0307,2023-10-19 23:45:00+00:00,2023-10-19 23:30:00+00:00,5.0,短線轉弱或趨勢不夠順（效率0.19），使用5日線,,45.01507928091766,,,,,,,,,,,,,,,,,,,,,,
V84,壓縮早突破,Binance,CRV/USDT:USDT,CRV,小幣,2023-11-04 16:00:00+00:00,2023-11-04 16:15:00+00:00,0.5498971428571429,0.5353571428571429,0.014539999999999997,0.02644130850444758,2.4208566108007368,1.6635859519408491,2.9567977979112627,1.5534468171177496,3.033333333333333,0.2138190923410682,inf,47.21004209795132,2.363636363636345,True,2.0750000000000006,4.0,0.6080571428571429,0.6225714285714286,0.6370857142857143,2023-11-09 16:00:00+00:00,0.5353571428571429,原停損,敗,-1.0,-1.0666987474561995,-10.666987474561996,2023-11-04 16:15:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,47.21004209795132,10.0,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.0883191197113632,0.033267906312068,,,,,2023-11-09 16:00:00+00:00,0.5353571428571429,原停損,0.0,-1.0,-1.0671752996659463,-10.666987474561996,0.0,0.0,LOSS,2024-07-31 23:45:00+00:00,0.26,已平倉,3.0,成交量瞬間過熱、八根已追高、停損太寬,新增,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,CORE,47.21004209795132,10b0ea3b07222282f7bc9a2ecafeb5fdeab7755f7a932171d7307b8744f2f07d,2023-11-04 16:15:00+00:00,2023-11-04 16:00:00+00:00,0.0,,,-10.889409653537427,0.55,0.5498971428571429,2023-11-04 16:15:00+00:00,2023-11-04 16:15:00+00:00,0.5354857142857143,0.536,2023-11-04 15:15:00+00:00,0.004285714285714289,0.15,0.5353571428571429,0.17716535433076608,0.6080571428571429,4.0,0.5498971428571429,等回踩重新定價,,,,,,,
V84,壓縮早突破,Binance,MAGIC/USDT:USDT,MAGIC,小幣,2023-11-19 17:00:00+00:00,2023-11-19 17:15:00+00:00,0.6184,0.5998617142857143,0.0185382857142856,0.02997782295324324,0.6674263389223389,2.6560424966799223,2.6722373448086696,1.5354009493055898,3.388535031847121,0.8032390234794203,6.559398310831674,46.78858587307652,6.468305304010347,True,3.7109161880832735,4.0,0.6925531428571424,0.711091428571428,0.7296297142857137,2023-11-21 22:30:00+00:00,0.6294,5日線弱化退出,勝,4.0,3.936932323420916,39.36932323420916,2023-11-19 17:15:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,46.78858587307652,10.0,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,短線轉弱或趨勢不夠順（效率0.06），使用5日線,1,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.0245499477147538,-0.009360176617119,2023-11-20 15:45:00+00:00,,,,2023-11-21 22:30:00+00:00,0.6294,5日線弱化退出,0.0,2.0,2.2345719098699233,19.387160128138277,0.0,0.0,WIN,2024-07-31 23:45:00+00:00,0.4735,已平倉,2.0,八根已追高、停損太寬,新增,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,CORE,46.78858587307652,6fc7e1286bea1b5ca88c9cd830fc7ef8e3a42f3cff2f69cfc628f964af7a4bac,2023-11-19 17:15:00+00:00,2023-11-19 17:00:00+00:00,5.0,短線轉弱或趨勢不夠順（效率0.11），使用5日線,,22.558141446848783,,,,,,,,,,,,,,,,,,,,,,
V84,壓縮早突破,Binance,PENDLE/USDT:USDT,PENDLE,小幣,2023-11-22 16:00:00+00:00,2023-11-22 16:15:00+00:00,1.0799973714285716,1.0507335714285715,0.029263800000000062,0.027096177059478612,2.1081489884666293,0.4183711416883673,2.87204649707396,1.715744692183245,3.0676818950930707,0.2445429416760311,5.353754670109325,48.34266578799407,2.50902694194981,False,4.110185034134844,4.0,1.1970525714285718,1.2262657142857147,1.2554788571428577,2023-11-26 15:45:00+00:00,1.0507335714285715,原停損,敗,-1.0,-1.0650627597651463,-10.650627597651464,2023-11-22 16:15:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,48.34266578799407,10.0,只限BTCETH加大尾單,5,進場前歷史：5日均線持有品質較高,進場前歷史：5日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.0217604529937784,-0.0316063386956576,,,,,2023-11-26 15:45:00+00:00,1.0507335714285715,原停損,0.0,-1.0,-1.0655300353532837,-10.650627597651464,0.0,0.0,LOSS,2024-07-31 23:45:00+00:00,3.4548,已平倉,4.0,成交量瞬間過熱、量能堆積過頭、八根已追高、停損太寬,新增,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,CORE,48.34266578799407,76565bf5f5ac3606093050148a65e157e7cf9634b3aa6b99b1d6387f9321566c,2023-11-22 16:15:00+00:00,2023-11-22 16:00:00+00:00,0.0,,,-10.996955291114201,1.0802,1.0799973714285716,2023-11-22 16:15:00+00:00,2023-11-22 16:15:00+00:00,1.0509868571428571,1.052,2023-11-22 15:00:00+00:00,0.008442857142857132,0.15,1.0507335714285715,0.17340531658933678,1.1970525714285718,4.0,1.0799973714285716,等回踩重新定價,,,,,,,
V84,壓縮早突破,Binance,ROSE/USDT:USDT,ROSE,小幣,2023-11-27 04:45:00+00:00,2023-11-27 05:00:00+00:00,0.08362,0.0802934285714285,0.0033265714285714,0.03978200703864504,0.9414604707302489,1.888401559454178,2.70410922982139,1.6766258072609084,2.666176470588244,0.5472836688798405,inf,48.911331676080586,0.0,False,3.835675229934681,4.0,0.0969262857142857,0.1002528571428571,0.1035794285714285,2023-11-27 06:30:00+00:00,0.0802934285714285,原停損,敗,-1.0,-1.0439447416321062,-10.439447416321062,2023-11-27 05:00:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,48.911331676080586,10.0,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.0093368170420645,0.0718131226527228,,,,,2023-11-27 06:30:00+00:00,0.0802934285714285,原停損,0.0,-1.0,-1.04434658593146,-10.439447416321052,0.0,0.0,LOSS,2024-07-31 23:45:00+00:00,0.0811,已平倉,3.0,結構太窄、八根已追高、停損太寬,新增,,,,,,,,,,,,,,3.9999999999999125,,,,,,,,,,,,,,,,CORE,48.911331676080586,75559e79b3d36d26a76bc5127d4339574cadc1ea1cc2d684d9c543dda3a5c11c,2023-11-27 05:00:00+00:00,2023-11-27 04:45:00+00:00,0.0,,,-10.66348214119746,,,,,,,,,,,,,,,,,,,,,,
V84,壓縮早突破,Binance,SNX/USDT:USDT,SNX,小幣,2023-12-03 15:30:00+00:00,2023-12-03 15:45:00+00:00,3.937,3.78226,0.1547399999999998,0.039304038608077185,1.94250194250194,3.2528856243441817,2.86344975686162,1.5926493477047812,2.759493670886072,0.6822762021326478,inf,47.69580315720555,1.1941056910569126,False,4.645183779606555,4.0,4.555959999999999,4.710699999999999,4.86544,2023-12-04 06:00:00+00:00,3.78226,原停損,敗,-1.0,-1.0444899902518,-10.444899902518,2023-12-03 15:45:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,47.69580315720555,10.0,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,0.0088190158784366,0.0443857854252934,,,,,2023-12-04 06:00:00+00:00,3.78226,原停損,0.0,-1.0,-1.0448968204730515,-10.444899902518,0.0,0.0,LOSS,2024-07-31 23:45:00+00:00,1.647,已平倉,4.0,成交量瞬間過熱、結構太窄、八根已追高、停損太寬,新增,,,,,,,,,,,,,,3.9999999999999973,,,,,,,,,,,,,,,,CORE,47.69580315720555,7a1b979c532af4d0ed1d2c472493107f07c832d09427ea46c3c6e47017fd9fc4,2023-12-03 15:45:00+00:00,2023-12-03 15:30:00+00:00,0.0,,,-10.557678020674228,,,,,,,,,,,,,,,,,,,,,,
V84,壓縮早突破,Binance,DENT/USDT:USDT,DENT,小幣,2023-12-08 03:45:00+00:00,2023-12-08 04:00:00+00:00,0.000945,0.0009293742857142,1.562571428571425e-05,0.01653514739238096,0.5319148936170137,0.961538461538458,1.9298206221008007,1.1190625594433423,2.684931506849296,0.354860123539822,5.695739623331518,40.09122345810921,2.857142857142847,True,2.439805949569519,4.0,0.0010075028571428,0.0010231285714285,0.0010387542857142,2023-12-10 06:15:00+00:00,0.0010387542857142,TP3賣全部剩餘,勝,4.000000000000007,3.8885600180498896,38.8856001804989,2023-12-08 04:00:00+00:00,LONG,LONG,V85暴漲前布局,0.220839815827439,,只限BTCETH加大尾單,5,進場前歷史：5日均線持有品質較高,趨勢完整且順暢（效率0.80），使用10日線,0,2,,False,一般配置,0.5,0.2,0.15,0.15,0.100340846957963,0.0444653624281091,2023-12-09 07:00:00+00:00,2023-12-09 08:00:00+00:00,2023-12-10 06:15:00+00:00,,2023-12-10 06:15:00+00:00,0.0010387542857142,TP3賣全部剩餘,0.0,3.899999999975042,4.636865976382733,37.88649202495184,0.0,0.0,WIN,2024-07-31 23:45:00+00:00,0.000862,已平倉,2.0,結構太窄、八根已追高,核心,,,,,,,,,,,,,,3.9999999999744036,,,,,False,2023-12,0.220839815827439,False,False,38.8856001804989,保留V94核心,,,,,CORE,0.220839815827439,3cd76aee8d8588be005e3e19b17e261b3438352860e9508f1e55cc1a3996cc44,2023-12-08 04:00:00+00:00,2023-12-08 03:45:00+00:00,10.0,趨勢完整且順暢（效率0.77），使用10日線,,46.36152837622679,,,,,,,,,,,,,,,,,,,,,,
V84,壓縮早突破,Binance,GMT/USDT:USDT,GMT,小幣,2023-12-09 23:00:00+00:00,2023-12-09 23:15:00+00:00,0.30374325714285716,0.2962453571428571,0.007497900000000057,0.02468499241934984,0.4628099173553668,2.254374158815597,2.5990090386119507,1.3794492293499574,2.876132930513577,0.724855828603821,9.70106517008357,46.04900202161147,4.310628496215863,False,4.487864823348699,3.9999999999999853,0.3337348571428573,0.3412185714285716,0.3487022857142859,2023-12-09 23:30:00+00:00,0.2962453571428571,原停損,敗,-1.0,-1.0715166969552423,-10.715166969552424,2023-12-09 23:15:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,46.04900202161147,10.0,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.0168743205122848,0.0802370882495853,,,,,2023-12-09 23:30:00+00:00,0.2962453571428571,原停損,0.0,-1.0,-1.072018798977999,-10.715166969552426,0.0,0.0,LOSS,2024-07-31 23:45:00+00:00,0.14281,已平倉,3.0,結構太窄、八根已追高、停損太寬,新增,,,,,,,,,,,,,,3.9999999999999853,,,,,,,,,,,,,,,,CORE,46.04900202161147,f8f2b916a3657f9dc4f072fa17c0c6d42b49114aeb1d786d08180335e7b8af56,2023-12-09 23:15:00+00:00,2023-12-09 23:00:00+00:00,0.0,,,-11.056368674175284,0.3038,0.30374325714285716,2023-12-09 23:15:00+00:00,2023-12-09 23:15:00+00:00,0.2963162857142857,0.2966,2023-12-09 21:00:00+00:00,0.0023642857142857194,0.15,0.2962453571428571,0.1895544611159261,0.3337348571428573,3.9999999999999853,0.30374325714285716,等回踩重新定價,,,,,,,
V84,壓縮早突破,Binance,BNB/USDT:USDT,BNB,小幣,2023-12-12 12:00:00+00:00,2023-12-12 12:15:00+00:00,251.68,248.34617142857144,3.333828571428569,0.013246299155390055,0.8010573957624167,0.430982880402242,2.8962756338373947,1.6670119292897696,2.5280095351609235,0.2332965581010617,6.2210757258921605,48.54950615329148,2.1695076886398823,True,1.7863355061741353,4.0,265.0153142857143,268.34914285714285,271.6829714285714,2023-12-13 02:00:00+00:00,248.34617142857144,原停損,敗,-1.0,-1.133763833239508,-11.33763833239508,2023-12-12 12:15:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,48.54950615329148,10.0,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.0495774090631147,-0.0228906403433183,,,,,2023-12-13 02:00:00+00:00,248.34617142857144,原停損,0.0,-1.0,-1.1349870110726408,-11.33763833239508,0.0,0.0,LOSS,2024-07-31 23:45:00+00:00,576.79,已平倉,3.0,成交量瞬間過熱、結構太窄、八根已追高,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,LONG連敗冷卻中,新增,CORE,48.54950615329148,6cf1ddbd2ced6f872bae08402741dbba9c4d814754ec5d5de46a237724b5f619,2023-12-12 12:15:00+00:00,2023-12-12 12:00:00+00:00,0.0,,,-11.748833505041237,,,,,,,,,,,,,,,,,,,,,,
V84,壓縮早突破,Binance,IOTA/USDT:USDT,IOTA,小幣,2023-12-29 03:00:00+00:00,2023-12-29 04:00:00+00:00,0.2906175595238095,0.27899285714285715,0.011624702380952368,0.03999999999999995,3.546099290780136,1.565217391304352,2.584149005922676,1.5816598203170456,2.184848484848478,0.2736142000738641,6.218076837663794,46.40251320470429,7.328767123287672,True,5.182510445074828,4.545948436979947,0.343462857142857,0.3563285714285713,0.3691942857142855,2024-01-03 12:00:00+00:00,0.27899285714285715,原停損,敗,-1.0,-1.0395907349072682,-10.39590734907268,2023-12-29 03:15:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,46.40251320470429,10.0,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.0756537690377596,0.0146065739571312,,,,,2024-01-03 12:00:00+00:00,0.27899285714285715,原停損,0.0,-1.0,-1.0441,-10.39590734907268,0.0,0.0,LOSS,2024-07-31 23:45:00+00:00,0.1509,已平倉,3.0,結構太窄、八根已追高、停損太寬,新增,,,,,,,,,,,,,,4.545948436979947,,,,,,,,,,,,,,,,CORE,46.40251320470429,2627a46527ff83df6bf6283ebe314dcb95c5b0123e961cdfaf41fa5a82aaa351,2023-12-29 04:00:00+00:00,2023-12-29 03:00:00+00:00,0.0,,,-10.685345801303486,0.292,0.2906175595238095,2023-12-29 03:15:00+00:00,2023-12-29 04:00:00+00:00,0.2791342857142857,0.2797,2023-12-29 01:30:00+00:00,0.004714285714285719,0.15,0.27899285714285715,-9.64588422533117,0.343462857142857,4.545948436979947,0.2906175595238095,等回踩重新定價,,,,,,,
